Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
19459at7147	Single	hap_ptg000124l_1	2506636	2508813	-	2454	460	0.8617	0.875438596491228	0	19459at7147_8	2507998_2508813_-|2507444_2507935_-|2506637_2506825_-
30475at7147	Single	hap_ptg000017l_1	3556801	3576631	+	1490	391	0.6334	0.8950495049504951	0	30475at7147_1	3556802_3557141_+|3575076_3575668_+|3575744_3575888_+|3576099_3576219_+|3576451_3576631_+
34735at7147	Single	hap_ptg000162l_1	266645	282347	+	807	308	0.3961	1.0	0	34735at7147_6	266646_266904_+|267085_267526_+|281058_281369_+|281440_281620_+|282225_282347_+
40310at7147	Single	hap_ptg000461l_1	249507	250933	-	881	271	0.4903	0.975609756097561	0	40310at7147_4	250688_250933_-|249649_250376_-|249508_249589_-
68413at7147	Single	hap_ptg000157l_1	872171	872641	+	319	110	0.446	0.8896103896103896	0	68413at7147_7	872172_872325_+|872388_872641_+
34761at7147	Single	hap_ptg000127l_1	6197198	6216880	-	1327	360	0.4895	1.0	0	34761at7147_5	6216394_6216880_-|6197199_6198355_-
37960at7147	Single	hap_ptg000012l_1	1438451	1447169	+	1340	339	0.5266	0.9277566539923955	0	37960at7147_7	1438452_1439078_+|1440640_1440961_+|1446591_1446945_+|1447019_1447169_+
9161at7147	Single	hap_ptg000058l_1	2645050	2701994	+	5977	824	0.9611	1.0	0	9161at7147_2	2645051_2645219_+|2674954_2675099_+|2675222_2675631_+|2675883_2676316_+|2676393_2676828_+|2676894_2677074_+|2677144_2677443_+|2684101_2685043_+|2685235_2685348_+|2685426_2685499_+|2685582_2685806_+|2701800_2701994_+
7955at7147	Single	hap_ptg000213l_1	1533723	1590713	+	4499	651	0.9873	1.0	0	7955at7147_2	1533724_1534458_+|1546072_1546216_+|1546279_1546604_+|1546665_1546792_+|1547332_1547566_+|1577133_1577263_+|1577326_1577425_+|1577492_1577608_+|1577677_1577886_+|1590173_1590534_+|1590599_1590713_+
46018at7147	Single	hap_ptg000157l_1	905867	908289	-	1048	266	0.4579	1.0	0	46018at7147_4	907192_908289_-|906185_906407_-|905868_906070_-
13982at7147	Single	hap_ptg000152l_1	337830	379030	+	2688	530	0.8451	0.9396284829721362	0	13982at7147_1	337831_338730_+|338798_339008_+|364226_364504_+|364575_364804_+|378839_379030_+
19929at7147	Single	hap_ptg000509l_1	1147501	1167934	+	2197	367	0.7419	0.9532554257095158	0	19929at7147_1	1147502_1147590_+|1166258_1166525_+|1166596_1166708_+|1166767_1167934_+
4344at7147	Single	hap_ptg000384l_1	6522614	6533521	+	1677	796	0.3339	0.9817017383348582	0	4344at7147_6	6522615_6523118_+|6523181_6523405_+|6528648_6528896_+|6528961_6529470_+|6529601_6530578_+|6530774_6531479_+|6533265_6533521_+
73045at7147	Single	hap_ptg000022l_1	294406	294982	-	686	130	0.8649	1.0	0	73045at7147_0	294927_294982_-|294619_294852_-|294407_294560_-
7772at7147	Single	hap_ptg000037l_1	3621884	3668818	+	1844	497	0.5463	0.8198403648802737	0	7772at7147_6	3621885_3622645_+|3637880_3638120_+|3645987_3646598_+|3646716_3646837_+|3667934_3668060_+|3668128_3668348_+|3668730_3668818_+
12250at7147	Single	hap_ptg000449l_1	2279354	2300107	-	2487	641	0.6471	0.983225806451613	0	12250at7147_0	2300051_2300107_-|2298966_2299991_-|2279457_2280589_-|2279355_2279394_-
7365at7147	Single	hap_ptg000080l_1	841780	865493	-	3681	971	0.4691	0.9937304075235109	0	7365at7147_8	865196_865493_-|849007_849380_-|847458_848644_-|845294_845863_-|844887_845232_-|844386_844820_-|843260_844066_-|843071_843199_-|842146_842561_-|841781_842081_-
61996at7147	Single	hap_ptg000127l_1	3219165	3219815	-	819	177	0.8469	0.9655172413793104	0	61996at7147_0	3219349_3219815_-|3219166_3219286_-
6992at7147	Single	hap_ptg000547l_1	1430456	1433352	+	3345	836	0.6805	0.990506329113924	0	6992at7147_3	1430457_1431746_+|1431844_1433352_+
52721at7147	Single	hap_ptg000205l_1	708637	710136	+	1184	360	0.4825	0.9896907216494846	0	52721at7147_1	708638_708716_+|708803_710136_+
66044at7147	Single	hap_ptg000489l_1	195295	195788	-	733	68	1.0	1.0	0	66044at7147_0	195602_195788_-|195296_195501_-
26398at7147	Single	hap_ptg000465l_1	63454	77779	+	2197	510	0.7034	0.9949409780775716	0	26398at7147_5	63455_63524_+|63584_63790_+|75914_76398_+|76455_76873_+|77070_77169_+|77229_77453_+|77516_77779_+
71453at7147	Single	hap_ptg000191l_1	1634548	1635271	-	577	207	0.4564	0.8247422680412371	0	71453at7147_4	1634549_1635271_-
26468at7147	Single	hap_ptg000350l_1	894349	896569	-	3288	487	0.8222	1.0	0	26468at7147_0	894350_896569_-
19377at7147	Single	hap_ptg000022l_1	309986	332048	+	2381	501	0.6427	1.0	0	19377at7147_6	309987_310617_+|311023_311537_+|311612_312209_+|320733_320918_+|331840_332048_+
58639at7147	Single	hap_ptg000401l_1	266785	305201	-	1132	223	0.7045	1.0	0	58639at7147_0	304692_305201_-|304390_304588_-|266786_267030_-
21880at7147	Single	hap_ptg000411l_1	961736	963756	+	1121	358	0.4734	1.0	0	21880at7147_5	961737_962487_+|962558_962679_+|963144_963546_+|963614_963756_+
9834at7147	Single	hap_ptg000272l_1	4854644	4857317	-	4359	675	0.9859	1.0	0	9834at7147_0	4856923_4857317_-|4856663_4856854_-|4854645_4856607_-
62165at7147	Single	hap_ptg000034l_1	1166246	1189930	-	600	112	0.7582	0.9192546583850931	0	62165at7147_9	1189726_1189930_-|1179701_1179815_-|1166247_1166379_-
44668at7147	Single	hap_ptg000122l_1	299962	300760	-	638	257	0.459	1.0	0	44668at7147_5	299963_300760_-
48575at7147	Single	hap_ptg000449l_1	376254	377323	-	867	257	0.5058	0.9684813753581661	0	48575at7147_6	377201_377323_-|376255_377136_-
24713at7147	Single	hap_ptg000027l_1	487287	489007	+	1771	393	0.6954	1.0	0	24713at7147_0	487288_487427_+|487495_487599_+|487662_488574_+|488726_489007_+
36676at7147	Single	hap_ptg000483l_1	600142	601318	-	1205	291	0.6022	0.992	0	36676at7147_0	601211_601318_-|600143_601147_-
40114at7147	Single	hap_ptg000483l_1	517160	534591	-	1098	236	0.6613	1.0	0	40114at7147_6	534384_534591_-|527811_528022_-|527505_527723_-|517316_517485_-|517161_517248_-
50370at7147	Single	hap_ptg000108l_1	944138	945253	-	983	215	0.6977	1.0	0	50370at7147_6	944738_945253_-|944139_944396_-
35162at7147	Single	hap_ptg000466l_1	63	1256	+	609	247	0.3419	0.9751131221719457	0	35162at7147_4	64_273_+|340_1256_+
2249at7147	Single	hap_ptg000180l_1	973681	992965	-	5822	1444	0.5855	1.0	0	2249at7147_1	992940_992965_-|992629_992854_-|991120_992566_-|988379_990819_-|975187_975474_-|974747_975121_-|973682_974608_-
5469at7147	Single	hap_ptg000092l_1	4192506	4205747	-	4453	1058	0.7128	0.4827586206896552	0	5469at7147_1	4205639_4205747_-|4205331_4205563_-|4194543_4195966_-|4193723_4194465_-|4192507_4193660_-
10826at7147	Single	hap_ptg000426l_1	42447	44930	+	2861	574	0.7965	0.997037037037037	0	10826at7147_8	42448_42507_+|42773_44453_+|44561_44748_+|44826_44930_+
52768at7147	Fragmented	hap_ptg000276l_1	1612704	1613365	-	459	150	0.5351	0.6616541353383458	0	52768at7147_3	1613138_1613365_-|1612826_1613076_-|1612705_1612771_-
8417at7147	Single	hap_ptg000307l_1	2556942	2559435	-	2552	703	0.5734	0.9942987457240593	0	8417at7147_5	2556943_2559435_-
12524at7147	Single	hap_ptg000269l_1	398368	578662	-	3734	649	0.8707	1.0	0	12524at7147_1	578461_578662_-|498173_498363_-|487313_487418_-|452216_452319_-|444655_444801_-|444258_444593_-|443766_444197_-|443411_443698_-|443180_443346_-|433903_434263_-|398369_398491_-
11681at7147	Single	hap_ptg000180l_1	939627	941327	-	2201	471	0.7413	0.7520547945205479	0	11681at7147_5	941235_941327_-|939628_941169_-
2027at7147	Single	hap_ptg000118l_1	1584790	1633043	+	5119	729	0.7166	0.9979946524064172	0	2027at7147_4	1584791_1584830_+|1590022_1591063_+|1608864_1609780_+|1609854_1609951_+|1612797_1613180_+|1623406_1623459_+|1624431_1624640_+|1624711_1625767_+|1626380_1626624_+|1632771_1633043_+
12426at7147	Single	hap_ptg000013l_1	3691382	3695201	-	6686	478	1.0	1.0	0	12426at7147_0	3691383_3695201_-
70842at7147	Single	hap_ptg000028l_1	2182905	2183488	+	433	137	0.494	1.0	0	70842at7147_5	2182906_2183488_+
26909at7147	Single	hap_ptg000471l_1	486530	498899	-	2050	568	0.4063	0.9723435225618632	0	26909at7147_1	498719_498899_-|489912_490549_-|486531_489356_-
52705at7147	Single	hap_ptg000435l_2	280994	282126	+	892	253	0.5138	1.0	0	52705at7147_5	280995_281382_+|281444_281754_+|281857_282126_+
62437at7147	Single	hap_ptg000552l_1	423889	425221	-	741	178	0.7393	0.9859154929577465	0	62437at7147_5	425066_425221_-|423890_424354_-
34800at7147	Single	hap_ptg000118l_1	2012554	2043733	-	1727	367	0.764	0.9822222222222222	0	34800at7147_3	2043679_2043733_-|2043306_2043613_-|2042496_2043226_-|2041992_2042174_-|2012555_2012599_-
29198at7147	Single	hap_ptg000449l_1	4043642	4045362	+	1429	360	0.5335	0.8833333333333333	0	29198at7147_9	4043643_4045147_+|4045233_4045362_+
52902at7147	Single	hap_ptg000099l_1	2483617	2497221	+	868	164	0.8691	0.9047619047619048	0	52902at7147_1	2483618_2483743_+|2483812_2484000_+|2495956_2496021_+|2497030_2497221_+
59918at7147	Single	hap_ptg000546l_1	733041	733608	-	457	152	0.4789	0.9786096256684492	0	59918at7147_6	733042_733608_-
64145at7147	Single	hap_ptg000058l_1	1707731	1708800	+	914	180	0.8832	1.0	0	64145at7147_0	1707732_1707843_+|1708322_1708800_+
50131at7147	Single	hap_ptg000019l_1	1866653	1883151	-	1155	208	0.8862	1.0	0	50131at7147_0	1883076_1883151_-|1882663_1882995_-|1866654_1866982_-
22337at7147	Single	hap_ptg000124l_1	2498989	2501134	+	2899	578	0.7847	1.0	0	22337at7147_9	2498990_2501134_+
9303at7147	Single	hap_ptg000228l_1	1029186	1039385	-	2421	644	0.487	0.994061757719715	0	9303at7147_8	1038684_1039385_-|1037786_1038441_-|1036052_1036331_-|1035523_1035978_-|1029187_1029570_-
9655at7147	Single	hap_ptg000103l_1	1501212	1504123	-	3910	739	0.8156	1.0	0	9655at7147_0	1503014_1504123_-|1502544_1502955_-|1501617_1502491_-|1501213_1501554_-
58314at7147	Single	hap_ptg000388l_1	1296947	1297457	+	759	162	0.8353	0.9090909090909091	0	58314at7147_5	1296948_1297457_+
47228at7147	Single	hap_ptg000058l_1	4203802	4204813	-	823	306	0.4845	1.0	0	47228at7147_1	4203803_4204813_-
44737at7147	Single	hap_ptg000161l_1	340964	342110	+	1083	254	0.6031	1.0	0	44737at7147_4	340965_341182_+|341308_341826_+|341888_342110_+
14254at7147	Single	hap_ptg000380l_1	803118	805613	+	3359	636	0.8461	0.968671679197995	0	14254at7147_1	803119_804417_+|804475_804958_+|805018_805296_+|805363_805613_+
13754at7147	Single	hap_ptg000254l_1	1062623	1069297	+	1444	416	0.4587	1.0	0	13754at7147_3	1062624_1063760_+|1068392_1069297_+
8719at7147	Single	hap_ptg000209l_1	774789	790954	-	2670	803	0.4968	0.9687786960514233	0	8719at7147_2	790711_790954_-|781545_782403_-|781286_781482_-|780463_781085_-|775435_776349_-|774874_775235_-|774790_774811_-
14098at7147	Single	hap_ptg000212l_1	2428083	2446837	+	4572	527	0.9966	1.0	0	14098at7147_2	2428084_2428209_+|2428273_2429763_+|2429831_2430516_+|2430589_2430663_+|2446603_2446837_+
4355at7147	Single	hap_ptg000159l_1	1477543	1520377	-	4711	1282	0.5093	1.0	0	4355at7147_6	1519995_1520377_-|1509414_1509951_-|1507204_1507638_-|1506945_1507136_-|1496875_1500241_-|1478094_1478310_-|1477814_1478020_-|1477544_1477720_-
2953at7147	Single	hap_ptg000574l_1	66819	79541	+	5719	1344	0.5526	0.9948429442100328	0	2953at7147_6	66820_67440_+|67609_70338_+|70426_70521_+|71563_72916_+|72982_73682_+|74836_75052_+|75117_75402_+|79355_79541_+
10520at7147	Single	hap_ptg000129l_1	638356	664541	+	2589	608	0.5092	1.0	0	10520at7147_1	638357_640381_+|663423_664541_+
61593at7147	Single	hap_ptg000534l_1	251840	253000	-	745	283	0.4429	0.9859154929577465	0	61593at7147_2	252068_253000_-|251841_251978_-
10512at7147	Single	hap_ptg000204l_1	64480	73244	-	2670	606	0.6469	0.5603735823882589	0	10512at7147_2	71234_73244_-|64481_64881_-
12916at7147	Single	hap_ptg000275l_1	2417830	2452458	+	3640	684	0.7519	1.0	0	12916at7147_9	2417831_2418588_+|2418719_2419391_+|2450922_2451065_+|2451129_2451298_+|2451360_2452290_+|2452357_2452458_+
70261at7147	Single	hap_ptg000266l_1	158201	158860	+	634	191	0.6066	0.9461883408071748	0	70261at7147_2	158202_158286_+|158346_158860_+
56442at7147	Single	hap_ptg000160l_1	1955312	1956038	+	674	182	0.5385	0.96484375	0	56442at7147_0	1955313_1956038_+
17341at7147	Single	hap_ptg000272l_1	786974	788954	-	1971	495	0.5841	0.6369796708615683	0	17341at7147_1	786975_788954_-
29277at7147	Single	hap_ptg000291l_1	457659	485049	-	1233	209	0.8258	0.9395017793594306	0	29277at7147_0	484636_485049_-|473633_473704_-|457660_457965_-
25058at7147	Single	hap_ptg000273l_1	887621	893230	-	861	258	0.4829	0.6096256684491979	0	25058at7147_7	892986_893230_-|887622_888399_-
13960at7147	Single	hap_ptg000017l_1	639030	649396	-	2098	537	0.6094	1.0	0	13960at7147_2	649354_649396_-|648824_649279_-|640385_640941_-|639921_640326_-|639031_639656_-
1099at7147	Single	hap_ptg000077l_1	3155125	3169536	+	7095	1491	0.7441	1.0	0	1099at7147_8	3155126_3155153_+|3155279_3155523_+|3155587_3155705_+|3155767_3156150_+|3156279_3156542_+|3156602_3158526_+|3158585_3158768_+|3164825_3165848_+|3168040_3169261_+|3169322_3169536_+
45344at7147	Single	hap_ptg000577l_1	500991	511968	+	1089	307	0.5714	0.9572446555819477	0	45344at7147_5	500992_501092_+|510900_511968_+
12708at7147	Single	hap_ptg000092l_1	4131198	4141232	-	2042	603	0.5062	1.0	0	12708at7147_3	4141023_4141232_-|4139349_4140281_-|4138554_4139153_-|4138011_4138397_-|4137693_4137941_-|4137367_4137441_-|4137143_4137298_-|4131199_4131399_-
72866at7147	Single	hap_ptg000509l_1	1098760	1104762	+	421	114	0.5549	0.9467455621301775	0	72866at7147_1	1098761_1098994_+|1104505_1104762_+
36630at7147	Single	hap_ptg000042l_1	1916566	1956739	+	1111	219	0.8102	0.950354609929078	0	36630at7147_9	1916567_1916807_+|1916973_1917119_+|1917230_1917332_+|1952402_1952574_+|1956615_1956739_+
43175at7147	Single	hap_ptg000269l_1	3086518	3089731	-	1820	442	0.4963	1.0	0	43175at7147_1	3088753_3089731_-|3088213_3088575_-|3086519_3087279_-
27388at7147	Single	hap_ptg000028l_1	2146397	2148386	-	1761	366	0.7898	0.9954022988505747	0	27388at7147_9	2148120_2148386_-|2146398_2147426_-
64151at7147	Single	hap_ptg000107l_1	2372606	2373367	-	377	141	0.3884	1.0	0	64151at7147_6	2373089_2373367_-|2372607_2373023_-
41769at7147	Single	hap_ptg000099l_1	4239507	4248030	-	1220	238	0.5648	0.9778761061946902	0	41769at7147_5	4247845_4248030_-|4247225_4247457_-|4247013_4247154_-|4239508_4240185_-
56844at7147	Single	hap_ptg000317l_1	640897	651030	+	1060	208	0.7966	0.7788778877887789	0	56844at7147_9	640898_640962_+|641085_641206_+|641275_641504_+|650740_651030_+
2483at7147	Single	hap_ptg000048l_1	2540638	2581239	+	5164	988	0.7221	1.0	0	2483at7147_4	2540639_2540706_+|2557764_2558011_+|2564720_2564887_+|2564957_2565378_+|2565465_2565575_+|2565644_2565796_+|2573504_2574058_+|2574129_2574786_+|2575180_2575387_+|2575467_2576018_+|2580116_2580436_+|2580493_2580830_+|2580893_2581239_+
57943at7147	Single	hap_ptg000087l_1	1972807	1982516	+	782	153	0.8603	0.9325842696629213	0	57943at7147_0	1972808_1973219_+|1982392_1982516_+
18564at7147	Single	hap_ptg000205l_1	726560	728973	+	2153	549	0.5971	0.9639769452449568	0	18564at7147_0	726561_727808_+|727964_728370_+|728441_728584_+|728745_728973_+
70323at7147	Single	hap_ptg000097l_1	4527453	4537585	+	429	117	0.6034	0.9775280898876404	0	70323at7147_2	4527454_4527645_+|4527734_4527925_+|4537511_4537585_+
55489at7147	Single	hap_ptg000183l_1	3662171	3673877	-	684	203	0.5021	0.9916317991631799	0	55489at7147_2	3673815_3673877_-|3662385_3662888_-|3662172_3662312_-
13678at7147	Single	hap_ptg000084l_1	4680666	4682355	+	2487	455	0.8328	0.9414802065404475	0	13678at7147_4	4680667_4682355_+
47457at7147	Single	hap_ptg000525l_1	71112	82679	-	627	204	0.5039	0.9377289377289377	0	47457at7147_3	82525_82679_-|72346_72672_-|72161_72256_-|71113_71299_-
50665at7147	Single	hap_ptg000420l_1	1513996	1515680	+	1087	230	0.8107	0.9067164179104478	0	50665at7147_4	1513997_1514584_+|1515540_1515680_+
23804at7147	Single	hap_ptg000272l_1	4664534	4696792	-	1384	386	0.5796	1.0	0	23804at7147_2	4696643_4696792_-|4673237_4674046_-|4664535_4664897_-
4336at7147	Single	hap_ptg000248l_1	1838039	2081113	-	4399	899	0.6008	0.9763353617308993	0	4336at7147_1	2081016_2081113_-|2013484_2013611_-|1973189_1973286_-|1924708_1924837_-|1899892_1899953_-|1852710_1852758_-|1842301_1844933_-|1841330_1841801_-|1840645_1841135_-|1838040_1838129_-
22226at7147	Single	hap_ptg000098l_1	365878	369164	-	2148	606	0.4986	1.0	0	22226at7147_4	368419_369164_-|367735_368110_-|367123_367669_-|365879_366960_-
7863at7147	Single	hap_ptg000162l_1	520974	542426	-	2769	538	0.7145	0.8508474576271187	0	7863at7147_2	542406_542426_-|542017_542246_-|533331_534414_-|533086_533271_-|532512_533045_-|520975_521202_-
16510at7147	Fragmented	hap_ptg000107l_1	5538951	5549650	-	170	73	0.3465	0.15371621621621623	0	16510at7147_9	5549536_5549650_-|5538952_5539139_-
52885at7147	Single	hap_ptg000153l_1	717700	734598	-	1703	398	0.6613	0.9841584158415841	0	52885at7147_0	734570_734598_-|720131_720936_-|718217_718559_-|717701_718148_-
49790at7147	Single	hap_ptg000465l_1	709636	717399	+	932	224	0.559	0.9512195121951219	0	49790at7147_8	709637_709796_+|716442_716767_+|716823_717084_+|717140_717399_+
30441at7147	Single	hap_ptg000127l_1	6228195	6231241	-	1385	319	0.642	0.7333333333333333	0	30441at7147_7	6231137_6231241_-|6230423_6231077_-|6228618_6228754_-|6228196_6228555_-
16807at7147	Single	hap_ptg000213l_1	2727682	2747450	-	6604	833	0.9938	1.0	0	16807at7147_2	2746908_2747450_-|2738404_2738603_-|2737989_2738120_-|2736185_2737099_-|2735534_2736129_-|2729233_2729384_-|2727683_2729005_-
4304at7147	Single	hap_ptg000490l_1	108590	138350	+	4412	963	0.6054	0.9414739884393064	0	4304at7147_8	108591_108844_+|129340_129931_+|130057_132620_+|132684_132810_+|137535_137621_+|137704_137785_+|138199_138350_+
491at7147	Single	hap_ptg000321l_1	3014634	3041711	+	6988	1797	0.4886	0.9677208999021846	0	491at7147_0	3014635_3017277_+|3017337_3017972_+|3025057_3025240_+|3025313_3025566_+|3025629_3028795_+|3028860_3028957_+|3039631_3039781_+|3039850_3040153_+|3040211_3040348_+|3040411_3040902_+|3040962_3041711_+
17607at7147	Single	hap_ptg000087l_1	4485864	4498279	+	964	482	0.3523	0.9544159544159544	0	17607at7147_7	4485865_4486112_+|4490840_4491975_+|4497574_4498048_+|4498110_4498279_+
7792at7147	Single	hap_ptg000366l_1	543651	626541	-	3355	723	0.5827	1.0	0	7792at7147_3	626512_626541_-|592460_592804_-|576387_576602_-|575698_575796_-|575525_575621_-|574274_574888_-|566813_567043_-|556526_556634_-|556206_556360_-|555938_556110_-|546704_547053_-|545786_545961_-|545538_545718_-|544965_545474_-|544668_544897_-|543652_543749_-
20451at7147	Single	hap_ptg000415l_1	617292	620522	+	2701	555	0.6194	1.0	0	20451at7147_7	617293_617491_+|617623_617843_+|617902_618991_+|619229_619544_+|619616_620522_+
38433at7147	Single	hap_ptg000073l_1	1460769	1464944	-	1348	323	0.4476	1.0	0	38433at7147_3	1464834_1464944_-|1463592_1464414_-|1463306_1463495_-|1461750_1461937_-|1461507_1461688_-|1461251_1461448_-|1460770_1461009_-
29484at7147	Single	hap_ptg000303l_1	240911	242132	+	1014	338	0.4615	0.9402654867256637	0	29484at7147_2	240912_242132_+
59768at7147	Single	hap_ptg000365l_1	912168	968742	+	806	189	0.6875	0.8697478991596639	0	59768at7147_6	912169_912303_+|912373_912636_+|968518_968742_+
44246at7147	Single	hap_ptg000335l_1	1381016	1389065	+	1273	266	0.7364	1.0	0	44246at7147_0	1381017_1381036_+|1381095_1381310_+|1388312_1389065_+
3394at7147	Single	hap_ptg000328l_1	318742	505972	+	3134	837	0.515	0.6877659574468085	0	3394at7147_5	318743_318852_+|328927_329141_+|353791_353976_+|388915_389052_+|451058_451282_+|451357_451563_+|451634_451844_+|452085_452217_+|476347_476553_+|476647_476933_+|504121_505972_+
25949at7147	Single	hap_ptg000301l_1	1340589	1342204	-	1801	359	0.8155	0.8917748917748918	0	25949at7147_1	1342133_1342204_-|1340590_1341753_-
29328at7147	Single	hap_ptg000144l_1	184792	217032	-	1565	303	0.8174	0.7789934354485777	0	29328at7147_5	216901_217032_-|185748_186335_-|185417_185683_-|184793_184873_-
43847at7147	Single	hap_ptg000180l_1	997560	1010551	+	940	189	0.6808	1.0	0	43847at7147_9	997561_997872_+|1006043_1006263_+|1006336_1006446_+|1010422_1010551_+
59868at7147	Single	hap_ptg000407l_1	261313	274902	+	866	181	0.7743	1.0	0	59868at7147_0	261314_261346_+|273685_273897_+|273967_274098_+|274174_274368_+|274798_274902_+
13983at7147	Single	hap_ptg000210l_1	364285	389774	+	2390	471	0.7186	1.0	0	13983at7147_1	364286_364508_+|370614_371262_+|388856_389774_+
24253at7147	Single	hap_ptg000554l_1	988337	989840	-	1881	369	0.7123	1.0	0	24253at7147_0	988338_989840_-
27134at7147	Single	hap_ptg000090l_1	3447042	3448239	-	1639	344	0.7506	0.9949622166246851	0	27134at7147_0	3447043_3448239_-
1727at7147	Single	hap_ptg000387l_1	616859	625413	+	5805	1412	0.62	0.9589887640449438	0	1727at7147_9	616860_620792_+|623785_623971_+|624034_624428_+|624488_624919_+|625069_625413_+
12697at7147	Single	hap_ptg000095l_1	839046	851783	-	2364	536	0.7154	0.9783616692426584	0	12697at7147_5	851574_851783_-|840398_841048_-|840091_840240_-|839047_839961_-
58160at7147	Single	hap_ptg000087l_1	2120125	2120731	+	703	164	0.7459	0.9576719576719577	0	58160at7147_0	2120126_2120200_+|2120264_2120731_+
14270at7147	Duplicated	hap_ptg000285l_1	1127361	1131156	+	922	431	0.3792	0.8679245283018868	0	14270at7147_0	1127362_1128051_+|1130227_1131156_+
14270at7147	Duplicated	hap_ptg000127l_1	8018109	8022457	-	960	456	0.3621	0.8663522012578616	0	14270at7147_0	8021055_8022457_-|8018110_8018401_-
59619at7147	Single	hap_ptg000253l_1	397875	405289	-	650	124	0.7314	0.6383763837638377	0	59619at7147_4	405204_405289_-|404351_404579_-|403870_403991_-|397876_397960_-
20349at7147	Single	hap_ptg000432l_1	935443	1031841	+	1915	241	0.8423	0.9930875576036866	0	20349at7147_0	935444_935662_+|985473_985564_+|1006892_1007066_+|1022374_1023149_+|1031777_1031841_+
20030at7147	Single	hap_ptg000350l_1	997898	1001157	+	2394	452	0.8711	1.0	0	20030at7147_1	997899_997961_+|999238_999474_+|999537_999877_+|1000149_1001157_+
42702at7147	Single	hap_ptg000087l_1	3936375	3942109	+	1086	243	0.7076	0.9486301369863014	0	42702at7147_4	3936376_3936494_+|3941297_3941894_+|3941996_3942109_+
64960at7147	Single	hap_ptg000489l_1	386640	436068	+	548	115	0.7481	0.7751479289940828	0	64960at7147_1	386641_386757_+|415955_416081_+|435920_436068_+
9929at7147	Single	hap_ptg000307l_1	2074817	2109636	-	2442	554	0.6456	0.6523605150214592	0	9929at7147_3	2109532_2109636_-|2094138_2094610_-|2076202_2076541_-|2075440_2076143_-|2074818_2075370_-
24955at7147	Single	hap_ptg000336l_1	1616194	1623395	-	1984	416	0.7713	1.0	0	24955at7147_3	1623279_1623395_-|1622989_1623103_-|1621634_1621878_-|1616195_1617160_-
49220at7147	Single	hap_ptg000252l_1	1974635	1975797	-	818	268	0.4158	0.9887640449438202	0	49220at7147_3	1975111_1975797_-|1974636_1975049_-
70373at7147	Single	hap_ptg000236l_1	294516	294967	-	472	121	0.7185	1.0	0	70373at7147_1	294926_294967_-|294517_294870_-
26600at7147	Single	hap_ptg000434l_1	1276749	1278823	+	1205	397	0.4467	1.0	0	26600at7147_6	1276750_1276817_+|1276882_1277519_+|1277808_1278823_+
4953at7147	Single	hap_ptg000051l_1	630631	739275	-	3155	772	0.4567	0.9473975636766334	0	4953at7147_6	739138_739275_-|715591_715922_-|699860_700028_-|675904_675970_-|653605_653799_-|644889_645330_-|644623_644824_-|643304_644554_-|642808_643220_-|641982_642749_-|630632_630851_-
75882at7147	Single	hap_ptg000465l_1	1774341	1784450	-	361	63	0.8947	1.0	0	75882at7147_0	1784419_1784450_-|1784168_1784315_-|1774342_1774389_-
4860at7147	Fragmented	hap_ptg000564l_1	7412	28832	+	3026	334	0.8199	0.4270139309509388	0	4860at7147_8	7413_8222_+|8609_8923_+|9010_9120_+|15844_15951_+|16435_16639_+|16954_17420_+|28695_28832_+
19617at7147	Single	hap_ptg000521l_1	672137	674351	+	2089	479	0.7402	0.9870848708487084	0	19617at7147_5	672138_672242_+|672550_673531_+|673834_674351_+
18389at7147	Single	hap_ptg000028l_1	1023244	1116493	+	1876	592	0.5151	0.8876678876678876	0	18389at7147_5	1023245_1023983_+|1024043_1024224_+|1098112_1098282_+|1098343_1098678_+|1098926_1099063_+|1099167_1099472_+|1116128_1116493_+
64516at7147	Single	hap_ptg000554l_1	1646312	1646855	+	738	138	0.8645	1.0	0	64516at7147_0	1646313_1646420_+|1646499_1646855_+
48490at7147	Single	hap_ptg000212l_1	2352277	2360036	-	848	228	0.596	0.9827586206896551	0	48490at7147_3	2359436_2360036_-|2355051_2355070_-|2352533_2352705_-|2352278_2352386_-
57915at7147	Single	hap_ptg000184l_1	2514366	2528247	-	1483	301	0.6617	0.9006772009029346	0	57915at7147_5	2528125_2528247_-|2527783_2528062_-|2527517_2527717_-|2527007_2527155_-|2526666_2526944_-|2514367_2514531_-
2315at7147	Single	hap_ptg000228l_1	10571433	10586022	-	2141	666	0.407	0.7626788036410923	0	2315at7147_4	10585301_10586022_-|10584929_10585214_-|10584633_10584839_-|10584403_10584570_-|10573475_10574261_-|10572865_10573271_-|10572242_10572781_-|10572053_10572182_-|10571780_10571975_-|10571434_10571581_-
68918at7147	Single	hap_ptg000401l_1	2087593	2088086	+	471	115	0.6623	0.7823834196891192	0	68918at7147_1	2087594_2087712_+|2087774_2088086_+
41192at7147	Single	hap_ptg000272l_1	1487330	1488782	-	1598	338	0.7531	1.0	0	41192at7147_3	1488729_1488782_-|1488611_1488664_-|1487516_1488518_-|1487331_1487413_-
32865at7147	Single	hap_ptg000384l_1	3019048	3020230	+	1412	309	0.7221	0.9748603351955307	0	32865at7147_5	3019049_3019237_+|3019303_3019737_+|3019811_3020230_+
