# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
59202at7147	Duplicated	ptg000283l	54029	76662	-	1561	253	https://www.orthodb.org/v10?query=59202at7147	syntaxin-18
59202at7147	Duplicated	ptg000376l	331187	343216	+	1561	253	https://www.orthodb.org/v10?query=59202at7147	syntaxin-18
32129at7147	Duplicated	ptg000165l	7391173	7431019	+	1428	329	https://www.orthodb.org/v10?query=32129at7147	protein FAM188B2
32129at7147	Duplicated	ptg000151l	2725142	2772805	+	1428	329	https://www.orthodb.org/v10?query=32129at7147	protein FAM188B2
32144at7147	Complete	ptg000520l	1080830	1087420	-	1371	318	https://www.orthodb.org/v10?query=32144at7147	Innexin
56054at7147	Duplicated	ptg000201l	1974412	1987518	-	1012	305	https://www.orthodb.org/v10?query=56054at7147	charged multivesicular body protein 7
56054at7147	Duplicated	ptg000097l	6713142	6736277	-	998	306	https://www.orthodb.org/v10?query=56054at7147	charged multivesicular body protein 7
28191at7147	Duplicated	ptg000287l	1345128	1349860	-	1349	335	https://www.orthodb.org/v10?query=28191at7147	Dipeptidase
28191at7147	Duplicated	ptg000397l	1832024	1833911	+	1349	335	https://www.orthodb.org/v10?query=28191at7147	Dipeptidase
40328at7147	Duplicated	ptg000106l	24196715	24197912	+	1667	321	https://www.orthodb.org/v10?query=40328at7147	Flap endonuclease 1
40328at7147	Duplicated	ptg000097l	24153591	24154788	-	1667	321	https://www.orthodb.org/v10?query=40328at7147	Flap endonuclease 1
28693at7147	Duplicated	ptg000032l	5193771	5235221	+	1779	302	https://www.orthodb.org/v10?query=28693at7147	myb protein
28693at7147	Duplicated	ptg000139l	4502489	4550899	+	1744	305	https://www.orthodb.org/v10?query=28693at7147	myb protein
27616at7147	Complete	ptg000388l	367028	368657	+	1612	397	https://www.orthodb.org/v10?query=27616at7147	kelch domain-containing protein 4
26150at7147	Duplicated	ptg000224l	1961291	1975969	-	2051	608	https://www.orthodb.org/v10?query=26150at7147	Eukaryotic translation initiation factor 2 alpha kinase PEK
26150at7147	Duplicated	ptg000019l	493496	508659	-	2039	608	https://www.orthodb.org/v10?query=26150at7147	Eukaryotic translation initiation factor 2 alpha kinase PEK
28559at7147	Duplicated	ptg000521l	798963	818681	-	1395	327	https://www.orthodb.org/v10?query=28559at7147	Heat shock protein DnaJ, cysteine-rich domain
28559at7147	Duplicated	ptg000190l	432819	444246	-	1394	327	https://www.orthodb.org/v10?query=28559at7147	Heat shock protein DnaJ, cysteine-rich domain
19391at7147	Duplicated	ptg000075l	3726971	3775636	+	2378	772	https://www.orthodb.org/v10?query=19391at7147	Glycoside hydrolase family 31
19391at7147	Duplicated	ptg000217l	685253	730716	-	2365	772	https://www.orthodb.org/v10?query=19391at7147	Glycoside hydrolase family 31
49063at7147	Duplicated	ptg000169l	24273858	24275178	-	1446	328	https://www.orthodb.org/v10?query=49063at7147	general transcription factor IIE subunit 1
49063at7147	Duplicated	ptg000038l	5516079	5517399	+	1445	328	https://www.orthodb.org/v10?query=49063at7147	general transcription factor IIE subunit 1
69363at7147	Duplicated	ptg000010l	4553840	4570677	+	1796	352	https://www.orthodb.org/v10?query=69363at7147	Chromo domain
69363at7147	Duplicated	ptg000155l	3013154	3025039	+	1793	352	https://www.orthodb.org/v10?query=69363at7147	Chromo domain
2273at7147	Complete	ptg000062l	7143866	7491748	+	6874	1096	https://www.orthodb.org/v10?query=2273at7147	Ankyrin repeat-containing domain
21904at7147	Complete	ptg000432l	15756046	15766047	-	1720	385	https://www.orthodb.org/v10?query=21904at7147	Leucine-rich repeat
7164at7147	Duplicated	ptg000021l	3667773	3686954	-	3345	698	https://www.orthodb.org/v10?query=7164at7147	WD40-repeat-containing domain
7164at7147	Duplicated	ptg000216l	2111779	2128826	-	3340	698	https://www.orthodb.org/v10?query=7164at7147	WD40-repeat-containing domain
48305at7147	Duplicated	ptg000097l	8296602	8298459	+	1326	467	https://www.orthodb.org/v10?query=48305at7147	nucleolar protein 9
48305at7147	Duplicated	ptg000201l	3542867	3544724	+	1315	467	https://www.orthodb.org/v10?query=48305at7147	nucleolar protein 9
65271at7147	Duplicated	ptg000200l	2635814	2636378	+	665	128	https://www.orthodb.org/v10?query=65271at7147	ubiquitin-conjugating enzyme E2 variant 2
65271at7147	Duplicated	ptg000631l	6048531	6049080	-	665	128	https://www.orthodb.org/v10?query=65271at7147	ubiquitin-conjugating enzyme E2 variant 2
44530at7147	Duplicated	ptg000335l	4288447	4297509	+	1487	307	https://www.orthodb.org/v10?query=44530at7147	beta-parvin
44530at7147	Duplicated	ptg000269l	3630043	3633694	-	1487	307	https://www.orthodb.org/v10?query=44530at7147	beta-parvin
37340at7147	Duplicated	ptg000236l	4753540	4766316	-	1737	292	https://www.orthodb.org/v10?query=37340at7147	Calreticulin
37340at7147	Duplicated	ptg000183l	469516	480926	+	1729	289	https://www.orthodb.org/v10?query=37340at7147	Calreticulin
34323at7147	Complete	ptg000414l	758080	761712	+	1147	561	https://www.orthodb.org/v10?query=34323at7147	centromere/kinetochore protein zw10
41252at7147	Complete	ptg000443l	6455763	6456786	+	1667	287	https://www.orthodb.org/v10?query=41252at7147	cyclin-Y
64430at7147	Duplicated	ptg000018l	1034210	1034752	+	517	130	https://www.orthodb.org/v10?query=64430at7147	trafficking protein particle complex subunit 1
64430at7147	Duplicated	ptg000222l	1095204	1095755	-	517	130	https://www.orthodb.org/v10?query=64430at7147	trafficking protein particle complex subunit 1
16088at7147	Duplicated	ptg000094l	8842146	8903005	+	2780	712	https://www.orthodb.org/v10?query=16088at7147	Ubiquitinyl hydrolase 1
16088at7147	Duplicated	ptg000165l	11323688	11356701	-	2734	652	https://www.orthodb.org/v10?query=16088at7147	Ubiquitinyl hydrolase 1
25234at7147	Duplicated	ptg000593l	1056133	1058291	+	2043	496	https://www.orthodb.org/v10?query=25234at7147	2-hydroxyacyl-CoA lyase 1
25234at7147	Duplicated	ptg000053l	1052821	1054985	+	2043	496	https://www.orthodb.org/v10?query=25234at7147	2-hydroxyacyl-CoA lyase 1
15868at7147	Complete	ptg000317l	496215	498648	-	3975	595	https://www.orthodb.org/v10?query=15868at7147	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28
55301at7147	Duplicated	ptg000391l	1468058	1481556	+	761	183	https://www.orthodb.org/v10?query=55301at7147	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
55301at7147	Duplicated	ptg000224l	3495823	3500900	-	761	183	https://www.orthodb.org/v10?query=55301at7147	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
2390at7147	Duplicated	ptg000256l	1271633	1318736	+	7025	1158	https://www.orthodb.org/v10?query=2390at7147	Leucine-rich repeat
2390at7147	Duplicated	ptg000412l	3198324	3265268	-	7014	1158	https://www.orthodb.org/v10?query=2390at7147	Leucine-rich repeat
47927at7147	Duplicated	ptg000139l	4561373	4563182	+	1080	247	https://www.orthodb.org/v10?query=47927at7147	COP9 signalosome complex subunit 6
47927at7147	Duplicated	ptg000032l	5270872	5272503	+	1080	247	https://www.orthodb.org/v10?query=47927at7147	COP9 signalosome complex subunit 6
36194at7147	Duplicated	ptg000094l	1321566	1333766	+	1613	287	https://www.orthodb.org/v10?query=36194at7147	protein NDRG3 isoform X1
36194at7147	Duplicated	ptg000432l	5936227	5954460	-	1580	287	https://www.orthodb.org/v10?query=36194at7147	protein NDRG3 isoform X1
33530at7147	Duplicated	ptg000631l	9726947	9758675	+	1265	369	https://www.orthodb.org/v10?query=33530at7147	protein Smaug isoform X1
33530at7147	Duplicated	ptg000121l	1058489	1080501	+	1223	366	https://www.orthodb.org/v10?query=33530at7147	protein Smaug isoform X1
10146at7147	Duplicated	ptg000339l	1182092	1218897	+	2545	509	https://www.orthodb.org/v10?query=10146at7147	exosome component 10
10146at7147	Duplicated	ptg000353l	2574803	2608452	-	2541	507	https://www.orthodb.org/v10?query=10146at7147	exosome component 10
2421at7147	Duplicated	ptg000681l	564761	569179	-	4760	1027	https://www.orthodb.org/v10?query=2421at7147	protein mesh isoform X1
2421at7147	Duplicated	ptg000336l	2117585	2122000	-	4758	1027	https://www.orthodb.org/v10?query=2421at7147	protein mesh isoform X1
29711at7147	Duplicated	ptg000013l	27508139	27524917	-	2032	440	https://www.orthodb.org/v10?query=29711at7147	peroxisomal N(1)-acetyl-spermine/spermidine oxidase
29711at7147	Duplicated	ptg000349l	3778916	3810704	+	2037	440	https://www.orthodb.org/v10?query=29711at7147	peroxisomal N(1)-acetyl-spermine/spermidine oxidase
42448at7147	Duplicated	ptg000764l	120902	131875	+	530	231	https://www.orthodb.org/v10?query=42448at7147	LysM domain
42448at7147	Duplicated	ptg000658l	387056	398991	-	530	231	https://www.orthodb.org/v10?query=42448at7147	LysM domain
40483at7147	Duplicated	ptg000411l	297475	321105	-	1801	535	https://www.orthodb.org/v10?query=40483at7147	late secretory pathway protein AVL9 homolog
40483at7147	Duplicated	ptg000140l	890739	911947	+	1773	534	https://www.orthodb.org/v10?query=40483at7147	late secretory pathway protein AVL9 homolog
8099at7147	Duplicated	ptg000039l	1420727	1439947	+	5629	845	https://www.orthodb.org/v10?query=8099at7147	Protein lethal(2) giant larvae
8099at7147	Duplicated	ptg000369l	3059476	3073489	+	5638	845	https://www.orthodb.org/v10?query=8099at7147	Protein lethal(2) giant larvae
53602at7147	Complete	ptg000253l	2542353	2543299	+	1034	263	https://www.orthodb.org/v10?query=53602at7147	WD40-repeat-containing domain
1297at7147	Duplicated	ptg000483l	1179640	1227672	+	4677	1418	https://www.orthodb.org/v10?query=1297at7147	nucleoprotein TPR
1297at7147	Duplicated	ptg000056l	2174878	2218621	-	4649	1431	https://www.orthodb.org/v10?query=1297at7147	nucleoprotein TPR
13880at7147	Complete	ptg000175l	3970482	4021036	+	3244	721	https://www.orthodb.org/v10?query=13880at7147	Leucine-rich repeat
44216at7147	Duplicated	ptg000132l	3750435	3762196	-	1614	431	https://www.orthodb.org/v10?query=44216at7147	Conserved oligomeric Golgi complex subunit 8
44216at7147	Duplicated	ptg000368l	1656697	1666971	+	1610	431	https://www.orthodb.org/v10?query=44216at7147	Conserved oligomeric Golgi complex subunit 8
9809at7147	Duplicated	ptg000121l	14017270	14030639	+	3191	714	https://www.orthodb.org/v10?query=9809at7147	DNA helicase
9809at7147	Duplicated	ptg000539l	1873247	1883129	+	3191	714	https://www.orthodb.org/v10?query=9809at7147	DNA helicase
57736at7147	Duplicated	ptg000083l	978852	1018819	+	701	154	https://www.orthodb.org/v10?query=57736at7147	pancreas transcription factor 1 subunit alpha isoform X1
57736at7147	Duplicated	ptg000297l	2637334	2681180	+	703	154	https://www.orthodb.org/v10?query=57736at7147	pancreas transcription factor 1 subunit alpha isoform X1
27526at7147	Duplicated	ptg000157l	8165467	8180117	-	1703	344	https://www.orthodb.org/v10?query=27526at7147	mannose-1-phosphate guanyltransferase alpha
27526at7147	Duplicated	ptg000444l	1466053	1478545	+	1703	344	https://www.orthodb.org/v10?query=27526at7147	mannose-1-phosphate guanyltransferase alpha
6375at7147	Duplicated	ptg000339l	2173470	2199278	-	2672	666	https://www.orthodb.org/v10?query=6375at7147	Zinc finger, RING-type
6375at7147	Duplicated	ptg000353l	1510896	1537819	+	2659	666	https://www.orthodb.org/v10?query=6375at7147	Zinc finger, RING-type
33424at7147	Duplicated	ptg000131l	70681	98627	+	1031	312	https://www.orthodb.org/v10?query=33424at7147	3-beta-hydroxy-delta-5-steroid dehydrogenase, steroid delta-isomerase
33424at7147	Duplicated	ptg000710l	60932	74020	+	1025	312	https://www.orthodb.org/v10?query=33424at7147	3-beta-hydroxy-delta-5-steroid dehydrogenase, steroid delta-isomerase
46001at7147	Duplicated	ptg000465l	145890	146941	-	1477	158	https://www.orthodb.org/v10?query=46001at7147	uncharacterized protein LOC106615540
46001at7147	Duplicated	ptg000121l	34676107	34677158	-	1467	158	https://www.orthodb.org/v10?query=46001at7147	uncharacterized protein LOC106615540
28855at7147	Duplicated	ptg000010l	6674626	6687733	+	1010	343	https://www.orthodb.org/v10?query=28855at7147	dynein assembly factor 3, axonemal homolog
28855at7147	Duplicated	ptg000169l	126635	139225	+	990	343	https://www.orthodb.org/v10?query=28855at7147	dynein assembly factor 3, axonemal homolog
46902at7147	Duplicated	ptg000408l	187924	221814	+	2151	257	https://www.orthodb.org/v10?query=46902at7147	protein daughterless
46902at7147	Duplicated	ptg000677l	408577	443714	+	2150	248	https://www.orthodb.org/v10?query=46902at7147	protein daughterless
15095at7147	Duplicated	ptg000050l	758103	806933	-	1104	389	https://www.orthodb.org/v10?query=15095at7147	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2
15095at7147	Duplicated	ptg000135l	789574	830585	-	1100	389	https://www.orthodb.org/v10?query=15095at7147	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2
17905at7147	Complete	ptg000085l	4691629	4696099	-	2665	474	https://www.orthodb.org/v10?query=17905at7147	integrator complex subunit 11
40078at7147	Duplicated	ptg000038l	723221	735665	-	1225	313	https://www.orthodb.org/v10?query=40078at7147	probable trafficking protein particle complex subunit 13 homolog
40078at7147	Duplicated	ptg000169l	29007440	29032414	+	1224	313	https://www.orthodb.org/v10?query=40078at7147	probable trafficking protein particle complex subunit 13 homolog
68094at7147	Duplicated	ptg000009l	4698961	4699258	+	261	91	https://www.orthodb.org/v10?query=68094at7147	39S ribosomal protein L42, mitochondrial
68094at7147	Duplicated	ptg000554l	4772932	4773229	+	264	91	https://www.orthodb.org/v10?query=68094at7147	39S ribosomal protein L42, mitochondrial
17803at7147	Complete	ptg000047l	13475730	13486727	-	2055	426	https://www.orthodb.org/v10?query=17803at7147	Pyridoxal phosphate-dependent transferase
423at7147	Duplicated	ptg000038l	1313355	1666368	+	11449	2534	https://www.orthodb.org/v10?query=423at7147	protein furry isoform X1
423at7147	Duplicated	ptg000169l	28076785	28453419	-	11456	2534	https://www.orthodb.org/v10?query=423at7147	protein furry isoform X1
43017at7147	Duplicated	ptg000017l	14392289	14406521	-	1295	290	https://www.orthodb.org/v10?query=43017at7147	N6-adenosine-methyltransferase IME4
43017at7147	Duplicated	ptg000099l	1594213	1597476	+	1295	290	https://www.orthodb.org/v10?query=43017at7147	N6-adenosine-methyltransferase IME4
19232at7147	Duplicated	ptg000021l	3583050	3584984	+	2308	535	https://www.orthodb.org/v10?query=19232at7147	Histidine kinase/HSP90-like ATPase
19232at7147	Duplicated	ptg000216l	2019658	2021591	+	2304	535	https://www.orthodb.org/v10?query=19232at7147	Histidine kinase/HSP90-like ATPase
44887at7147	Duplicated	ptg000574l	2697589	2710788	+	843	235	https://www.orthodb.org/v10?query=44887at7147	Protein-S-isoprenylcysteine O-methyltransferase
44887at7147	Duplicated	ptg000150l	2625029	2633182	+	843	235	https://www.orthodb.org/v10?query=44887at7147	Protein-S-isoprenylcysteine O-methyltransferase
28889at7147	Complete	ptg000062l	5130657	5196366	-	2287	337	https://www.orthodb.org/v10?query=28889at7147	Quick-to-court
65912at7147	Complete	ptg000472l	3160692	3161851	-	579	133	https://www.orthodb.org/v10?query=65912at7147	Myosin light chain alkali
44827at7147	Duplicated	ptg000179l	4162346	4163513	+	997	319	https://www.orthodb.org/v10?query=44827at7147	Protein arginine methyltransferase NDUFAF7
44827at7147	Duplicated	ptg000430l	134573	135740	-	982	319	https://www.orthodb.org/v10?query=44827at7147	Protein arginine methyltransferase NDUFAF7
57702at7147	Duplicated	ptg000656l	195202	207638	+	808	193	https://www.orthodb.org/v10?query=57702at7147	Clarin
57702at7147	Duplicated	ptg000215l	851303	868622	+	808	193	https://www.orthodb.org/v10?query=57702at7147	Clarin
27770at7147	Duplicated	ptg000340l	1601077	1613205	-	1861	282	https://www.orthodb.org/v10?query=27770at7147	CRAL-TRIO lipid binding domain
27770at7147	Duplicated	ptg000326l	5590629	5599075	-	1861	282	https://www.orthodb.org/v10?query=27770at7147	CRAL-TRIO lipid binding domain
19550at7147	Duplicated	ptg000196l	274977	276108	+	1371	322	https://www.orthodb.org/v10?query=19550at7147	monocarboxylate transporter 10 isoform X1
19550at7147	Duplicated	ptg000319l	2034870	2036001	-	1371	322	https://www.orthodb.org/v10?query=19550at7147	monocarboxylate transporter 10 isoform X1
17280at7147	Duplicated	ptg000637l	1599083	1628171	+	1720	461	https://www.orthodb.org/v10?query=17280at7147	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17280at7147	Duplicated	ptg000197l	11177	27824	-	1720	461	https://www.orthodb.org/v10?query=17280at7147	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
23853at7147	Duplicated	ptg000451l	14266	28065	-	2401	701	https://www.orthodb.org/v10?query=23853at7147	uncharacterized protein LOC108090883
23853at7147	Duplicated	ptg000628l	1052751	1072537	+	2371	701	https://www.orthodb.org/v10?query=23853at7147	uncharacterized protein LOC108090883
14069at7147	Complete	ptg000085l	3436702	3477465	-	1759	441	https://www.orthodb.org/v10?query=14069at7147	Glycosyltransferase family 92
648at7147	Duplicated	ptg000106l	26012603	26024604	-	7644	2047	https://www.orthodb.org/v10?query=648at7147	Spectrin beta chain
648at7147	Duplicated	ptg000097l	22341975	22371075	+	7613	2047	https://www.orthodb.org/v10?query=648at7147	Spectrin beta chain
42904at7147	Duplicated	ptg000247l	946192	970585	+	1295	251	https://www.orthodb.org/v10?query=42904at7147	Soluble NSF attachment protein
42904at7147	Duplicated	ptg000025l	3146791	3168665	-	1295	251	https://www.orthodb.org/v10?query=42904at7147	Soluble NSF attachment protein
74851at7147	Duplicated	ptg000113l	1142104	1142523	+	306	86	https://www.orthodb.org/v10?query=74851at7147	Replication factor A, 14kD-subunit, putative
74851at7147	Duplicated	ptg000196l	3358065	3358470	+	306	86	https://www.orthodb.org/v10?query=74851at7147	Replication factor A, 14kD-subunit, putative
71329at7147	Complete	ptg000543l	374312	374711	-	426	86	https://www.orthodb.org/v10?query=71329at7147	von Hippel-Lindau disease tumour suppressor,  beta domain
26521at7147	Duplicated	ptg000236l	4689842	4710527	+	2677	162	https://www.orthodb.org/v10?query=26521at7147	SH3 domain
26521at7147	Duplicated	ptg000183l	424590	550074	-	2599	163	https://www.orthodb.org/v10?query=26521at7147	SH3 domain
40949at7147	Duplicated	ptg000859l	171183	188676	-	938	292	https://www.orthodb.org/v10?query=40949at7147	ubiquitin thioesterase OTU1
40949at7147	Duplicated	ptg000011l	1056857	1083788	+	937	292	https://www.orthodb.org/v10?query=40949at7147	ubiquitin thioesterase OTU1
26954at7147	Duplicated	ptg000179l	3143543	3160328	-	1938	445	https://www.orthodb.org/v10?query=26954at7147	Alpha-(1,6)-fucosyltransferase
26954at7147	Duplicated	ptg000430l	1114159	1136337	+	1938	445	https://www.orthodb.org/v10?query=26954at7147	Alpha-(1,6)-fucosyltransferase
18494at7147	Duplicated	ptg000165l	1484823	1487211	-	2537	484	https://www.orthodb.org/v10?query=18494at7147	Cyclic nucleotide-binding domain
18494at7147	Duplicated	ptg000013l	3201412	3203800	-	2532	484	https://www.orthodb.org/v10?query=18494at7147	Cyclic nucleotide-binding domain
60077at7147	Duplicated	ptg000326l	3312148	3313344	-	601	107	https://www.orthodb.org/v10?query=60077at7147	2Fe-2S ferredoxin-like superfamily
60077at7147	Duplicated	ptg000262l	792114	793758	+	601	107	https://www.orthodb.org/v10?query=60077at7147	2Fe-2S ferredoxin-like superfamily
30260at7147	Duplicated	ptg000370l	6311814	6361248	-	1974	438	https://www.orthodb.org/v10?query=30260at7147	FERM domain
30260at7147	Duplicated	ptg000002l	3527560	3564409	-	1972	438	https://www.orthodb.org/v10?query=30260at7147	FERM domain
36823at7147	Duplicated	ptg000368l	1519691	1553558	+	1437	614	https://www.orthodb.org/v10?query=36823at7147	ATP-dependent RNA helicase DDX24
36823at7147	Duplicated	ptg000132l	3917045	3949457	-	1421	610	https://www.orthodb.org/v10?query=36823at7147	ATP-dependent RNA helicase DDX24
50053at7147	Complete	ptg000050l	11249760	11250393	-	667	180	https://www.orthodb.org/v10?query=50053at7147	High mobility group box domain
4573at7147	Duplicated	ptg000247l	1022985	1043399	-	2497	759	https://www.orthodb.org/v10?query=4573at7147	DNA mismatch repair protein MutS, core
4573at7147	Duplicated	ptg000025l	3082338	3093442	+	2484	760	https://www.orthodb.org/v10?query=4573at7147	DNA mismatch repair protein MutS, core
47334at7147	Duplicated	ptg000125l	652838	653966	-	1136	197	https://www.orthodb.org/v10?query=47334at7147	Phospholipid scramblase
47334at7147	Duplicated	ptg000145l	2080873	2082001	+	1136	197	https://www.orthodb.org/v10?query=47334at7147	Phospholipid scramblase
63882at7147	Duplicated	ptg000099l	5141383	5141985	+	722	161	https://www.orthodb.org/v10?query=63882at7147	Inosine triphosphate pyrophosphatase
63882at7147	Duplicated	ptg000017l	10765579	10766183	-	722	161	https://www.orthodb.org/v10?query=63882at7147	Inosine triphosphate pyrophosphatase
72128at7147	Duplicated	ptg000708l	374538	374914	-	345	68	https://www.orthodb.org/v10?query=72128at7147	NADH dehydrogenase 
72128at7147	Duplicated	ptg000061l	995285	995658	-	340	68	https://www.orthodb.org/v10?query=72128at7147	NADH dehydrogenase 
4015at7147	Duplicated	ptg000165l	12444033	12456437	+	2689	715	https://www.orthodb.org/v10?query=4015at7147	Histone-lysine N-methyltransferase
4015at7147	Duplicated	ptg000514l	814645	821323	+	2691	715	https://www.orthodb.org/v10?query=4015at7147	Histone-lysine N-methyltransferase
22925at7147	Duplicated	ptg000135l	2244583	2261798	+	1477	588	https://www.orthodb.org/v10?query=22925at7147	tetratricopeptide repeat protein 27
22925at7147	Duplicated	ptg000050l	2125458	2140044	+	1458	589	https://www.orthodb.org/v10?query=22925at7147	tetratricopeptide repeat protein 27
38024at7147	Duplicated	ptg000081l	3637996	3639472	-	1204	356	https://www.orthodb.org/v10?query=38024at7147	rabenosyn-5
38024at7147	Duplicated	ptg000612l	574793	576248	-	1201	356	https://www.orthodb.org/v10?query=38024at7147	rabenosyn-5
50761at7147	Duplicated	ptg000560l	1368747	1382572	-	1135	227	https://www.orthodb.org/v10?query=50761at7147	Thioredoxin, conserved site
50761at7147	Duplicated	ptg000179l	537971	556478	+	1128	227	https://www.orthodb.org/v10?query=50761at7147	Thioredoxin, conserved site
41039at7147	Complete	ptg000432l	16986602	17000678	+	1315	280	https://www.orthodb.org/v10?query=41039at7147	Leucine carboxyl methyltransferase 1
21125at7147	Duplicated	ptg000090l	4301739	4303191	-	1714	411	https://www.orthodb.org/v10?query=21125at7147	Calcium/calmodulin-dependent protein kinase type II alpha chain
21125at7147	Duplicated	ptg000548l	465799	467251	+	1714	411	https://www.orthodb.org/v10?query=21125at7147	Calcium/calmodulin-dependent protein kinase type II alpha chain
52038at7147	Duplicated	ptg000231l	216492	217149	-	549	186	https://www.orthodb.org/v10?query=52038at7147	alpha N-terminal protein methyltransferase 1
52038at7147	Duplicated	ptg000357l	3020028	3020685	-	545	186	https://www.orthodb.org/v10?query=52038at7147	alpha N-terminal protein methyltransferase 1
56534at7147	Duplicated	ptg000286l	3532752	3533922	-	867	222	https://www.orthodb.org/v10?query=56534at7147	lysosome-associated membrane glycoprotein 5
56534at7147	Duplicated	ptg000185l	433739	434905	+	867	222	https://www.orthodb.org/v10?query=56534at7147	lysosome-associated membrane glycoprotein 5
69660at7147	Complete	ptg000410l	3939821	3952549	+	510	137	https://www.orthodb.org/v10?query=69660at7147	Clathrin light chain
35123at7147	Duplicated	ptg000258l	1582790	1584740	-	1633	382	https://www.orthodb.org/v10?query=35123at7147	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial
35123at7147	Duplicated	ptg000109l	2614430	2616347	+	1633	383	https://www.orthodb.org/v10?query=35123at7147	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial
69039at7147	Duplicated	ptg000130l	9675511	9688525	+	1114	254	https://www.orthodb.org/v10?query=69039at7147	BUD13 homolog
69039at7147	Duplicated	ptg000084l	1621512	1631587	+	1124	254	https://www.orthodb.org/v10?query=69039at7147	BUD13 homolog
43860at7147	Duplicated	ptg000575l	3024842	3035669	-	970	255	https://www.orthodb.org/v10?query=43860at7147	jmjC domain-containing protein 7
43860at7147	Duplicated	ptg000290l	1761480	1773842	-	959	255	https://www.orthodb.org/v10?query=43860at7147	jmjC domain-containing protein 7
28735at7147	Duplicated	ptg000074l	177264	187565	-	1078	324	https://www.orthodb.org/v10?query=28735at7147	transcription elongation factor B polypeptide 3
28735at7147	Duplicated	ptg000211l	489652	501825	-	1068	324	https://www.orthodb.org/v10?query=28735at7147	transcription elongation factor B polypeptide 3
4939at7147	Duplicated	ptg000085l	1068687	1094907	+	4431	762	https://www.orthodb.org/v10?query=4939at7147	Myosin IB heavy chain
4939at7147	Duplicated	ptg000370l	1768018	1786213	-	4431	762	https://www.orthodb.org/v10?query=4939at7147	Myosin IB heavy chain
25357at7147	Duplicated	ptg000232l	4529417	4541676	+	1206	351	https://www.orthodb.org/v10?query=25357at7147	Carbon-nitrogen hydrolase
25357at7147	Duplicated	ptg000590l	758475	771153	+	1197	351	https://www.orthodb.org/v10?query=25357at7147	Carbon-nitrogen hydrolase
40733at7147	Duplicated	ptg000021l	2515097	2525589	+	1041	255	https://www.orthodb.org/v10?query=40733at7147	5'-nucleotidase
40733at7147	Duplicated	ptg000216l	897925	906887	+	1041	255	https://www.orthodb.org/v10?query=40733at7147	5'-nucleotidase
19706at7147	Duplicated	ptg000069l	4122185	4137677	+	2722	633	https://www.orthodb.org/v10?query=19706at7147	CAS1 domain containing 1
19706at7147	Duplicated	ptg000361l	1365533	1387037	-	2721	633	https://www.orthodb.org/v10?query=19706at7147	CAS1 domain containing 1
35954at7147	Duplicated	ptg000165l	9301218	9312243	+	1337	259	https://www.orthodb.org/v10?query=35954at7147	signal peptide peptidase-like 3
35954at7147	Duplicated	ptg000094l	10863487	10872633	-	1337	259	https://www.orthodb.org/v10?query=35954at7147	signal peptide peptidase-like 3
22042at7147	Duplicated	ptg000318l	782875	799321	+	1257	395	https://www.orthodb.org/v10?query=22042at7147	protein TBRG4
22042at7147	Duplicated	ptg000318l	782875	788850	+	1243	395	https://www.orthodb.org/v10?query=22042at7147	protein TBRG4
22042at7147	Duplicated	ptg000472l	4174898	4187693	-	1244	395	https://www.orthodb.org/v10?query=22042at7147	protein TBRG4
51965at7147	Duplicated	ptg000025l	3215950	3216826	-	1002	255	https://www.orthodb.org/v10?query=51965at7147	GPN-loop GTPase
51965at7147	Duplicated	ptg000247l	888195	889071	+	1001	255	https://www.orthodb.org/v10?query=51965at7147	GPN-loop GTPase
27373at7147	Complete	ptg000252l	15970394	15990715	-	1926	541	https://www.orthodb.org/v10?query=27373at7147	protein PTCD3 homolog, mitochondrial
17194at7147	Duplicated	ptg000176l	779585	799977	-	2683	590	https://www.orthodb.org/v10?query=17194at7147	Ribosome biogenesis protein BOP1 homolog
17194at7147	Duplicated	ptg000169l	30512100	30527500	-	2670	590	https://www.orthodb.org/v10?query=17194at7147	Ribosome biogenesis protein BOP1 homolog
31961at7147	Complete	ptg000242l	2646810	2661627	-	1212	228	https://www.orthodb.org/v10?query=31961at7147	Palmitoyltransferase
62166at7147	Duplicated	ptg000268l	579494	580124	+	770	149	https://www.orthodb.org/v10?query=62166at7147	mitochondrial import inner membrane translocase subunit Tim29
62166at7147	Duplicated	ptg000013l	9128819	9129449	-	763	149	https://www.orthodb.org/v10?query=62166at7147	mitochondrial import inner membrane translocase subunit Tim29
56952at7147	Duplicated	ptg000248l	330416	330996	-	814	160	https://www.orthodb.org/v10?query=56952at7147	mpv17-like protein
56952at7147	Duplicated	ptg000494l	325677	326259	-	781	160	https://www.orthodb.org/v10?query=56952at7147	mpv17-like protein
